	symbol	baseMean	FoldChange	log2FoldChange	lfcSE	stat	pvalue	padj	description					
ENSRNOG00000054751	Lmbrd2	343.016.522.680.088	105.505.010.349.345	0.0773115130036929	0.127497808796459	0.606375228982289	0.544265613612622	0.81180836095659	LMBR1 domain containing 2					
ENSRNOG00000054757	Adcy6	166.332.707.399.889	105.430.800.129.189	0.0762963916662907	0.0925745929680192	0.824161243600046	0.409847945209134	0.723739621529176	adenylate cyclase 6					
ENSRNOG00000054764	Flt3	633.085.987.121.925	107.288.466.425.441	0.101494993846876	0.188594031674646	0.538166520677446	0.590462091224786	0.837554769924055	Fms related receptor tyrosine kinase 3					
ENSRNOG00000054765	Renbp	244.624.330.153.124	0.807247829263799	-0.308916438533473	0.130733639995478	-236.294.528.741.156	0.0181303460282482	0.197019095029558	renin binding protein					
ENSRNOG00000054770	Rdh11	138.079.911.908.273	0.926656175794931	-0.109893950737447	0.106656115067343	-103.035.771.242.989	0.302842116449398	0.641350460833519	retinol dehydrogenase 11					
ENSRNOG00000054775	Arf3	643.449.520.467.403	0.987748382868486	-0.0177845156479952	0.108583060298028	-0.163787202158255	0.869898666819245	0.958793090579529	ADP-ribosylation factor 3					
ENSRNOG00000054782	Ppp3cb	233.031.830.850.458	10.073.480.486.599	0.0105622348050124	0.0931584764922839	0.113379213601537	0.909729918581304	0.971708689994454	protein phosphatase 3 catalytic subunit beta					
ENSRNOG00000054801	NA	229.642.867.114.403	0.885005877695372	-0.176241058116805	106.518.685.831.464	-0.165455531807496	0.868585447847968	NA	NA					
ENSRNOG00000054809	LOC100910088	100.862.182.970.681	125.920.675.419.764	0.332515184380294	0.11781819096892	282.227.372.229.821	0.00476844588838343	0.104306163882627	prolow-density lipoprotein receptor-related protein 1-like					
ENSRNOG00000054838	Mcrs1	24.551.893.149.824	105.356.724.393.071	0.0752823971067046	0.0579569352049967	129.893.681.990.648	0.193965612388855	0.538709481534612	microspherule protein 1					
ENSRNOG00000054854	LOC691716	258.582.585.539.475	0.760202794640476	-0.39554376607456	0.296804731158571	-133.267.338.606.957	0.182639010705808	NA	similar to ribosomal protein S15a					
ENSRNOG00000054860	Clec12a	177.747.018.019.043	0.891776784172983	-0.165245452753457	0.445630859654064	-0.370812409359922	0.710777257950576	NA	C-type lectin domain family 12	 member A				
ENSRNOG00000054879	Zic2	548.994.936.767.358	0.841214709802414	-0.249454017079381	0.216038498306711	-115.467.390.782.003	0.248223988302125	0.593994802953268	Zic family member 2					
ENSRNOG00000054889	Wdr72	308.753.792.300.581	0.841353454542615	-0.249216087522253	0.281337532855129	-0.885825950747152	0.375711323566725	0.697009214029389	WD repeat domain 72					
ENSRNOG00000054890	Flna	207.293.889.389.495	10.446.764.193.635	0.06305614759764	0.117576292300977	0.536299847219422	0.591751336184408	0.837936970873146	filamin A					
ENSRNOG00000054891	Cnot6	298.423.241.124.197	0.970534651847619	-0.043148371225856	0.075434855965017	-0.571995143012748	0.567325265142713	0.823848358410806	CCR4-NOT transcription complex	 subunit 6				
ENSRNOG00000054896	Pex13	680.587.916.964.657	0.95977917929828	-0.0592255781959631	0.0975782191929931	-0.606954899216033	0.543880843222207	0.811676238482103	peroxisomal biogenesis factor 13					
ENSRNOG00000054900	Dnaaf6	376.046.394.032.975	0.550998145557715	-0.859880631624851	0.77488629003355	-110.968.621.162.161	0.267134266568701	NA	dynein axonemal assembly factor 6					
ENSRNOG00000054901	Rif1	163.429.589.849.725	0.947414625573051	-0.0779321514049948	0.0774962478267116	-100.562.483.462.758	0.314596072857109	0.65279679695852	replication timing regulatory factor 1					
ENSRNOG00000054902	Trpc1	238.381.361.876.948	102.704.617.293.088	0.0385010423776322	0.0838135841209803	0.459365182642208	0.645971946579082	0.863545952179102	transient receptor potential cation channel	 subfamily C	 member 1			
ENSRNOG00000054926	NA	171.911.475.670.114	0.898348186726976	-0.154653373858188	110.199.831.820.521	-0.140339028928889	0.888392128813165	NA	NA					
ENSRNOG00000054935	NA	736.488.124.903.519	0.599551953345468	-0.738043321087223	0.720740646217665	-102.400.679.767.453	0.305832064180174	NA	NA					
ENSRNOG00000054954	Lilrb2	402.605.461.814.735	0.917424272284764	-0.124339017594339	0.278770408890385	-0.446026599771677	0.655578031769292	0.867991426678223	leukocyte immunoglobulin like receptor B2					
ENSRNOG00000054955	Adgra1	346.191.555.975.053	110.287.239.895.142	0.141265882453278	0.0952175186832878	148.361.230.587.363	0.137911802827599	0.468842339566609	adhesion G protein-coupled receptor A1					
ENSRNOG00000054957	Sfrp4	514.926.603.239.124	107.605.435.091.704	0.105750949472775	0.202894516524183	0.521211471282768	0.602219463865718	0.843346685801774	secreted frizzled-related protein 4					
ENSRNOG00000054962	Dao	0.978854271048695	0.552637504637792	-0.855594621193517	151.929.281.581.329	-0.563153206734219	0.573330563300811	NA	D-amino-acid oxidase					
ENSRNOG00000054963	Rhbdd1	335.215.696.033.433	0.789025066378733	-0.341856961231829	0.10614575759122	-322.063.706.538.664	0.00127906013557569	0.0572974359252349	rhomboid domain containing 1					
ENSRNOG00000054964	Aoah	159.427.217.874.801	122.106.466.298.566	0.288139602044053	0.421329860372674	0.683881274850039	0.494050139122314	NA	acyloxyacyl hydrolase					
ENSRNOG00000054989	Grhl1	62.374.506.082.695	126.044.090.435.735	0.333928479172901	0.174211924007897	191.679.462.283.973	0.0552640283551041	0.314625740458048	grainyhead-like transcription factor 1					
ENSRNOG00000055000	Zkscan3	15.136.927.306.115	0.943565343129535	-0.0838056650905841	0.100364894623978	-0.835009745235786	0.403712221442925	0.719791765429565	zinc finger with KRAB and SCAN domains 3					
ENSRNOG00000055010	Axin2	826.155.085.037.038	0.949695967636089	-0.0744623669030309	0.135669928400417	-0.548849459721553	0.5831087645753	0.833464018123116	axin 2					
ENSRNOG00000055012	Yme1l1	541.233.453.362.527	100.854.302.532.287	0.0122726318892776	0.104243851945812	0.117730030694348	0.906281571191971	0.971534504634804	YME1-like 1 ATPase					
ENSRNOG00000055015	NA	71.001.642.704.159	0.862019850307969	-0.214207003286293	0.528116170259654	-0.405605840815244	0.68503223656537	NA	NA					
ENSRNOG00000055020	NA	122.156.285.050.179	0.890185823139597	-0.167821569888083	0.163035184294171	-102.935.799.174.046	0.303311481573387	0.64175891954766	NA					
ENSRNOG00000055028	Setd1a	201.460.012.456.311	0.998669122634546	-0.00192132898558361	0.113286518925921	-0.0169599084145218	0.986468599618469	0.995509737429247	SET domain containing 1A	 histone lysine methyltransferase				
ENSRNOG00000055036	RGD1311164	108.959.161.307.596	102.422.511.361.213	0.0345328389695006	0.0592109555305573	0.583217052656397	0.559747192987117	0.819838307344127	similar to DNA segment	 Chr 6	 Wayne State University 163	 expressed		
ENSRNOG00000055042	Gprin2	409.574.944.760.758	121.785.759.080.313	0.28434544272382	0.303752530804553	0.936108884329856	0.349217129211794	0.680195009786306	G protein regulated inducer of neurite outgrowth 2					
ENSRNOG00000055049	Aldh1a2	159.431.504.139.685	0.623776274010052	-0.68089941556261	0.334117472263154	-203.790.424.652.299	0.0415595098408858	0.281795611262719	aldehyde dehydrogenase 1 family	 member A2				
ENSRNOG00000055053	NA	15.052.928.408.756	0.146493296922272	-277.109.344.196.844	142.361.274.316.836	-194.652.194.233.746	0.0515920748099985	NA	NA					
ENSRNOG00000055061	LOC100361693	539.812.960.226.348	0.977772500747065	-0.0324292638854739	0.700058746932944	-0.0463236321630879	0.963052303782697	NA	zinc finger protein 53-like					
ENSRNOG00000055078	Cyp4b1	197.086.189.088.259	0.987318697723352	-0.0184122458591869	0.49643097076206	-0.0370892368599057	0.970413853866747	NA	cytochrome P450	 family 4	 subfamily b	 polypeptide 1		
ENSRNOG00000055079	Ndufaf2	532.540.658.693.626	0.910026794790677	-0.136019070298531	0.119783415984123	-113.554.175.409.858	0.256148397618997	0.601398972342981	NADH:ubiquinone oxidoreductase complex assembly factor 2					
ENSRNOG00000055082	Maz	438.411.574.181.916	0.940236523096519	-0.0889043723786662	0.0916820635688898	-0.969703003160084	0.332194553101489	0.666284009262908	MYC associated zinc finger protein					
ENSRNOG00000055089	Slc44a1	49.902.473.896.784	0.704316830503054	-0.505703536804192	0.149361931363163	-338.575.922.384.539	0.000709816334862229	0.0442316363746804	solute carrier family 44 member 1					
ENSRNOG00000055093	Cep43	106.299.844.198.517	112.215.596.882.346	0.166273210536661	0.0935668254325591	17.770.530.288.698	0.0755595153454373	0.361771445884811	centrosomal protein 43					
ENSRNOG00000055097	Terb1	135.332.085.484.124	0.97209687187764	-0.0408280057335741	0.174659530593372	-0.233757674687827	0.815173109954709	0.939217876519569	telomere repeat binding bouquet formation protein 1					
ENSRNOG00000055103	Cftr	122.973.816.533.337	110.672.019.927.464	0.14629052641745	0.327384752200931	0.446845876095247	0.654986345001701	0.867793334295095	CF transmembrane conductance regulator					
ENSRNOG00000055111	Ccnb2-ps2	928.521.740.472.949	0.917588237085825	-0.124081197873991	0.496351811808017	-0.249986390544262	0.802597873337298	NA	cyclin B2	 pseudogene 2				
ENSRNOG00000055124	NA	480.744.986.744.133	106.653.344.706.219	0.0929292100798967	0.109003718108249	0.852532479558274	0.393918619994391	0.712174112649412	NA					
ENSRNOG00000055140	NA	0.85719498291143	194.300.058.524.023	0.958286335469348	191.181.483.592.918	0.501244324220135	0.616199183354029	NA	NA					
ENSRNOG00000055142	Ect2l	301.458.259.313.848	116.693.646.564.205	0.222726015031248	0.307483381488331	0.724351390807441	0.468850034233747	0.763831093443039	epithelial cell transforming 2 like					
ENSRNOG00000055157	Pard6g	275.933.381.482.016	0.998549147501759	-0.00209465759157362	0.162446561225948	-0.0128944409519396	0.989712009736593	0.996421162435065	par-6 family cell polarity regulator gamma					
ENSRNOG00000055185	Dusp9	321.816.161.985.647	165.873.194.150.356	0.730080759162864	0.29864066692215	244.467.964.355.699	0.0144980857783659	0.17741129658818	dual specificity phosphatase 9					
ENSRNOG00000055221	Acot1	528.164.307.405.084	0.939326628785736	-0.0903011864321129	0.237051644422299	-0.380934655197939	0.703251736641359	0.889332218420927	acyl-CoA thioesterase 1					
ENSRNOG00000055222	LOC500959	740.321.884.393.416	105.432.352.778.774	0.0763176376718239	0.122566730441289	0.622661936049449	0.533506701096485	0.807129743210971	triosephosphate isomerase					
ENSRNOG00000055226	Dab2ip	517.128.164.315.522	0.968371017695846	-0.0463681932169459	0.162849031636352	-0.284731157139994	0.775850118302738	0.924786602531772	DAB2 interacting protein					
ENSRNOG00000055229	Lnpep	788.134.108.051.978	101.779.090.677.297	0.0254412070465883	0.0953248702654729	0.266889500879848	0.789554240619443	0.929614493896241	leucyl and cystinyl aminopeptidase					
ENSRNOG00000055236	NA	839.263.396.347.928	0.827685789881608	-0.272844906163335	0.55678522387739	-0.490036183545378	0.624108294689841	NA	NA					
ENSRNOG00000055246	Ncor1	138.231.549.802.718	0.946813521938273	-0.0788477847865432	0.0858272134470903	-0.918680469978794	0.358262727980964	0.684984977579347	nuclear receptor co-repressor 1					
ENSRNOG00000055251	Prtg	109.742.293.768.036	0.806846178666318	-0.309634438023304	0.185870895789294	-166.585.756.585.749	0.0957417871807092	0.40260764279753	protogenin					
ENSRNOG00000055257	Selenof	697.640.414.388.623	0.964594355487621	-0.0520057269748263	0.0813860169610776	-0.639000763481247	0.522822435214436	0.800439739088409	selenoprotein F					
ENSRNOG00000055259	Phldb3	14.679.993.100.422	0.985131152505548	-0.0216122886192255	0.367168417245085	-0.058862057857224	0.953061979070014	NA	pleckstrin homology-like domain	 family B	 member 3			
ENSRNOG00000055281	Dcbld2	130.703.176.965.177	10.826.179.873.475	0.114524263275537	0.0954518445648655	119.981.194.494.058	0.230212384024621	0.57789843400911	discoidin	 CUB and LCCL domain containing 2				
ENSRNOG00000055286	Yif1b	56.605.012.271.592	0.991318161341311	-0.0125799334167205	0.115954799119111	-0.108489976372587	0.913607031280101	0.972500980256482	Yip1 interacting factor homolog B	 membrane trafficking protein				
ENSRNOG00000055292	LOC120102832	149.202.848.301.296	250.019.092.643.706	132.203.827.012.991	116.694.492.606.109	113.290.545.303.824	0.257253959792655	NA	RNA-binding protein 12B-A-like					
ENSRNOG00000055293	Ptprb	48.842.236.838.517	0.8436882991852	-0.245218001498044	0.31055329680736	-0.789616481354425	0.42975178004363	0.736766132712124	protein tyrosine phosphatase	 receptor type	 B			
ENSRNOG00000055295	Pecr	637.464.888.308.713	0.971238244825369	-0.0421028626126	0.0864509654914544	-0.487014371363635	0.62624814653613	0.855397415864853	peroxisomal trans-2-enoyl-CoA reductase					
ENSRNOG00000055298	Vom2r-ps27	296.098.566.171.104	138.903.332.483.103	0.474081211984339	0.370945598683393	127.803.433.621.266	0.201237319734361	0.547004001074369	vomeronasal 2 receptor	 pseudogene 27				
ENSRNOG00000055300	Ncapd2	419.225.474.719.476	102.428.792.106.207	0.0346213050861868	0.124744378284324	0.277537998604442	0.781367032641075	0.926865140750946	non-SMC condensin I complex	 subunit D2				
ENSRNOG00000055305	Parvb	380.858.233.000.276	0.907519795302334	-0.139998982607579	0.1323825691866	-105.753.335.554.505	0.290268239923716	0.630535516354758	parvin	 beta				
ENSRNOG00000055309	Drg2	211.762.063.449.562	104.098.940.977.514	0.0579553918432863	0.0884103249790353	0.655527415570854	0.512128241080686	0.7926957199748	developmentally regulated GTP binding protein 2					
ENSRNOG00000055314	Msrb1	672.881.505.256.953	0.904073569136358	-0.145487917922146	0.124215423055478	-117.125.485.985.075	0.241496349909985	0.589276283227866	methionine sulfoxide reductase B1					
ENSRNOG00000055331	Ints10	545.087.846.421.684	125.188.085.448.232	0.324097262888001	0.115208520552676	281.313.622.753.985	0.00490608617405969	0.105760569621787	integrator complex subunit 10					
ENSRNOG00000055337	LOC120099033	337.253.541.415.583	102.272.965.519.612	0.0324248384827659	0.740133379769465	0.0438094529567975	0.965056291950347	NA	uncharacterized LOC120099033					
ENSRNOG00000055340	Ski	663.394.568.765.797	104.709.666.960.945	0.0663946402898878	0.0943383016496105	0.703793041944824	0.48156166751478	0.77144186735323	Ski proto-oncogene					
ENSRNOG00000055344	Trnau1ap	16.289.130.463.089	103.061.838.378.115	0.0435102320818912	0.0843909419477565	0.515579410273995	0.606148193854851	0.845596502388896	tRNA selenocysteine 1 associated protein 1					
ENSRNOG00000055365	Edem1	145.143.182.720.111	0.940710715226422	-0.0881769573456501	0.0774410464724715	-113.863.333.932.342	0.254856116848093	0.600656740123306	ER degradation enhancing alpha-mannosidase like protein 1					
ENSRNOG00000055371	Sptbn4	820.587.510.011.661	108.025.220.516.273	0.111368175962674	0.100931879766284	110.339.940.384.105	0.269853755471076	0.61414705822112	spectrin	 beta	 non-erythrocytic 4			
ENSRNOG00000055382	Hcn1	334.788.867.594.719	117.726.255.090.962	0.235436103430425	0.062854865278903	374.571.009.556.277	0.000179884229025441	0.0243755713385515	hyperpolarization-activated cyclic nucleotide-gated potassium channel 1					
ENSRNOG00000055391	Eif4ebp2	101.414.613.708.545	0.87923233714208	-0.185683646979893	0.146505419173341	-126.741.828.409.909	0.205005765428284	0.551562241545801	eukaryotic translation initiation factor 4E binding protein 2					
ENSRNOG00000055401	Kcnc1	727.728.989.829.271	112.257.481.893.624	0.166811602927309	0.113039444925987	147.569.375.483.513	0.140026123253074	0.470316052467232	potassium voltage-gated channel subfamily C member 1					
ENSRNOG00000055408	Gcat	135.882.894.284.601	0.911434494921293	-0.133789121835386	0.168563020882057	-0.793703868946425	0.427367847373351	0.735396647956978	glycine C-acetyltransferase					
ENSRNOG00000055433	Trim46	238.856.105.292.385	103.376.991.194.051	0.0479151181086819	0.0802985802719033	0.596711896355253	0.55069974865021	0.814820587550705	tripartite motif-containing 46					
ENSRNOG00000055446	Amfr	998.711.397.406.942	0.994679429064558	-0.00769645427342133	0.0868183463946855	-0.0886500905975843	0.929359998220766	0.978008620794255	autocrine motility factor receptor					
ENSRNOG00000055450	Ckmt2	335.552.547.849.172	114.178.338.592.275	0.191288974959087	0.437206348647573	0.437525611306443	0.661730206333263	0.870853692667081	creatine kinase	 mitochondrial 2				
ENSRNOG00000055454	Arl13a	202.244.450.912.338	105.491.826.439.769	0.0771312225189746	0.289844434283221	0.266112484477124	0.790152580344598	NA	ADP ribosylation factor like GTPase 13A					
ENSRNOG00000055466	Derl2	132.639.084.809.405	102.110.288.208.206	0.0301282334947167	0.112504109472533	0.267796737701144	0.788855781979828	0.929486101403009	derlin 2					
ENSRNOG00000055471	Ywhah	486.101.254.891.944	0.936327325140397	-0.0949151336630011	0.091977194171325	-103.194.204.300.474	0.302099268881798	0.641350460833519	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein	 eta				
ENSRNOG00000055481	Ankrd7	777.263.081.009.799	0.802362023370845	-0.317674771578264	0.472348193334314	-0.672543636370857	0.501237670107989	NA	ankyrin repeat domain 7					
ENSRNOG00000055482	NA	460.549.298.494.726	151.738.050.259.057	0.601582905207018	0.725876167069721	0.82876795312834	0.407235725469598	NA	NA					
ENSRNOG00000055485	NA	158.275.505.395.926	0.357237060551521	-148.504.633.833.528	12.405.983.078.723	-119.704.043.517.697	0.231290794670657	NA	NA					
ENSRNOG00000055496	Zfp599	177.579.220.966.932	0.887943569191471	-0.17146010190943	0.391451221038573	-0.438011411624987	0.66137801109469	NA	zinc finger protein 599					
ENSRNOG00000055499	Grid1	379.069.452.111.712	121.651.128.697.381	0.282749705878977	0.106306077318326	265.976.991.167.028	0.00781940489497276	0.131973681701666	glutamate ionotropic receptor delta type subunit 1					
ENSRNOG00000055519	Zfp84	276.119.108.762.322	0.988683188741394	-0.0164197935731446	0.148583677165563	-0.110508730746032	0.912005926145778	0.972274608935714	zinc finger protein 84					
ENSRNOG00000055524	Trip10	267.825.155.282.334	0.979704860696089	-0.0295808968226864	0.133555754388614	-0.221487250460309	0.824713062762733	0.943186131098895	thyroid hormone receptor interactor 10					
ENSRNOG00000055525	Kmt2b	20.854.423.435.114	112.132.935.466.201	0.165210085948386	0.0749283523655295	220.490.749.806.465	0.0274605862538548	0.237231566168855	lysine methyltransferase 2B					
ENSRNOG00000055527	Arap3	536.731.552.853.068	103.473.800.457.463	0.0492655239091043	0.190769931501309	0.258245749324318	0.796217252165195	0.931886390816877	ArfGAP with RhoGAP domain	 ankyrin repeat and PH domain 3				
ENSRNOG00000055530	Panx2	498.191.728.527.041	0.877400984142723	-0.188691770320703	0.151432808464661	-124.604.286.372.155	0.2127486592041	0.559588104843259	pannexin 2					
ENSRNOG00000055531	Hps5	754.325.516.870.992	104.927.330.135.648	0.0693905017067059	0.10520167386524	0.659595034539023	0.50951374158474	0.790554626573171	HPS5	 biogenesis of lysosomal organelles complex 2 subunit 2				
ENSRNOG00000055547	Prkn	396.971.415.322.885	128.845.383.507.488	0.365640846781012	0.153525257716677	238.163.317.371.389	0.0172360572948434	0.193807475742553	parkin RBR E3 ubiquitin protein ligase					
ENSRNOG00000055557	Tktl1	210.715.337.876.843	104.733.488.793.834	0.0667228213679256	0.957866570521724	0.0696577408809491	0.944466077928747	NA	transketolase-like 1					
ENSRNOG00000055564	RGD1564664	499.307.831.367.916	109.231.830.719.842	0.127393326313234	0.129746721376687	0.981861622101266	0.32616802491605	0.661396520920254	similar to LOC387763 protein					
ENSRNOG00000055567	Fmnl2	606.460.489.660.317	0.883590628201656	-0.178549978048744	0.0816251220520632	-218.743.903.298.373	0.0287104893304914	0.24008862198907	formin-like 2					
ENSRNOG00000055568	NA	127.745.238.053.597	0.743522571403464	-0.427551555491223	0.115255043564621	-370.961.254.508.142	0.000207576669379898	0.0260789147884399	NA					
ENSRNOG00000055572	Idh3g	427.922.969.553.835	0.977003858089871	-0.0335638356249867	0.0817921026171261	-0.410355456713236	0.681545216541297	0.879109030729316	isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit gamma					
ENSRNOG00000055573	NA	145.095.658.188.909	0.734621936223357	-0.444926118490886	0.426750775865357	-104.259.006.345.958	0.297138193264746	NA	NA					
ENSRNOG00000055579	Tmbim6	139.587.107.945.158	0.948568995089401	-0.0761753816056897	0.0902147736862918	-0.844378126697719	0.398458141215315	0.715387592426746	transmembrane BAX inhibitor motif containing 6					
ENSRNOG00000055583	Ttyh3	803.900.041.181.825	102.155.531.380.106	0.0307673232938197	0.086691798066268	0.354904662033897	0.72266101574956	0.899180115000063	tweety family member 3					
ENSRNOG00000055586	NA	128.546.461.757.025	0.107308044919268	-32.201.698.554.187	174.150.302.880.284	-18.490.750.817.886	0.064446971918395	NA	NA					
ENSRNOG00000055597	Hdac7	766.778.874.804.644	107.721.912.645.985	0.107311750811676	0.126886479775883	0.845730380425236	0.397703171084132	0.714837254610312	histone deacetylase 7					
ENSRNOG00000055604	LOC100911229	143.142.147.509.978	0.723425625237198	-0.467083392735736	120.225.193.247.224	-0.388507084180978	0.697640812575635	NA	sperm motility kinase-like					
ENSRNOG00000055608	Zfp94l1	312.963.420.046.012	0.959852948955881	-0.0591146953682843	0.0622321296068747	-0.949906354510388	0.342159837702991	0.674443632037826	zinc finger protein 94 like 1					
ENSRNOG00000055631	Zfp280d	434.171.037.606.084	101.987.804.743.173	0.028396651329964	0.0917660988482616	0.309445990255277	0.756982290725458	0.915151351459224	zinc finger protein 280D					
ENSRNOG00000055641	Dnase1l1	406.747.185.578.084	0.944440085786238	-0.0824688183168919	0.112363170546618	-0.733948836755872	0.462979921012861	0.76020541177651	deoxyribonuclease 1-like 1					
ENSRNOG00000055647	Rbfa	111.950.186.284.242	100.404.154.662.668	0.00581896836452332	0.0620883935973795	0.0937207105446664	0.925331018052362	0.976789740857562	ribosome binding factor A					
ENSRNOG00000055648	Haus7	636.767.227.219.072	10.625.109.922.342	0.0874777667653896	0.115841367056234	0.755151367670964	0.450158164829857	0.751518853516542	HAUS augmin-like complex	 subunit 7				
ENSRNOG00000055650	Pou2f2	74.028.848.084.965	0.876549374978606	-0.190092736326387	0.204092998490059	-0.931402535769231	0.351645379667452	0.68189106201144	POU class 2 homeobox 2					
ENSRNOG00000055661	Ipo11-ps1	200.732.652.243.191	118.595.435.018.488	0.246048478661833	0.172490354204251	142.644.775.585.816	0.15373913715802	0.488152920295067	importin 11	 pseudogene 1				
ENSRNOG00000055672	Gpx2	332.188.115.657.547	0.778380954994279	-0.361451683421267	0.853911450502006	-0.423289420944963	0.672084111834098	NA	glutathione peroxidase 2					
ENSRNOG00000055677	LOC681303	478.579.666.076.643	0.789971770794191	-0.340126994588613	0.720072661081261	-0.472350934804105	0.636676319812308	NA	similar to tumor endothelial marker 8 isoform 1 precursor					
ENSRNOG00000055683	NA	29.869.525.823.088	108.507.802.516.988	0.117798786889449	0.324817915102545	0.362660990703854	0.716858143457195	0.896243721701439	NA					
ENSRNOG00000055714	Ak7	300.082.410.437.748	0.420059072769616	-125.133.586.699.838	11.308.201.133.649	-110.657.376.200.612	NA	NA	adenylate kinase 7					
ENSRNOG00000055716	Oscar	143.182.306.149.351	100.759.946.354.352	0.0109222590790811	0.418229133708514	0.0261154907651493	0.979165221432927	NA	osteoclast associated Ig-like receptor					
ENSRNOG00000055721	Rnf128	682.859.517.048.285	0.936760515788211	-0.0942478269869903	0.128808611512196	-0.731688866765455	0.464358493244319	0.761119083962228	ring finger protein 128					
ENSRNOG00000055730	NA	264.915.187.723.903	0.433069641548031	-120.732.905.275.942	0.859173333193803	-14.052.217.475.971	0.159955349157011	NA	NA					
ENSRNOG00000055751	P3h2	17.827.294.408.957	121.138.338.349.852	0.276655527243896	0.12791426385122	216.281.999.297.343	0.0305550272547331	0.246275935092555	prolyl 3-hydroxylase 2					
ENSRNOG00000055756	Bcap31	249.863.177.953.918	0.931297050373084	-0.102686685700139	0.102452584114178	-100.228.497.492.753	0.316205977140242	0.654505419588185	B-cell receptor-associated protein 31					
ENSRNOG00000055761	Zfp574	198.036.742.203.874	0.846235080436097	-0.240869601438248	0.120662490267586	-1.996.226.009.459	0.0459093275813651	0.290663425475734	zinc finger protein 574					
ENSRNOG00000055769	RGD1565143	689.039.297.582.571	144.310.884.437.123	0.529180117093559	0.241653382352226	218.983.120.344.761	0.0285364808411385	0.239938943174035	similar to serine/threonine kinase					
ENSRNOG00000055777	Rpl36	154.326.899.327.415	0.551016339172167	-0.859832995522581	0.371270863967655	-231.591.831.993.983	0.0205627288534656	NA	ribosomal protein L36					
ENSRNOG00000055779	Tdrd7	201.121.506.862.429	101.415.337.776.909	0.020275858074313	0.0587500796090654	0.3451205208441	0.730003766757785	0.902301274479324	tudor domain containing 7					
ENSRNOG00000055790	Nup210l	133.549.486.138.098	120.272.284.373.269	0.266304225190683	0.419881596590829	0.63423647845703	0.525926504517451	NA	nucleoporin 210-like					
ENSRNOG00000055796	LOC100359972	251.437.929.435.733	0.40559573112694	-130.188.562.675.322	105.710.851.066.241	-12.315.534.437.779	0.218115941096542	NA	osteoclast-associated receptor-like					
ENSRNOG00000055825	NA	536.582.661.302.789	0.676881560002009	-0.56302468021034	0.773224709139319	-0.728151433283924	0.466520892020511	NA	NA					
ENSRNOG00000055829	NA	745.782.474.104.984	0.813676025167073	-0.297473612339719	0.553767434894467	-0.537181483769283	0.591142260065806	NA	NA					
ENSRNOG00000055849	Lpcat2b	448.170.717.660.009	115.394.500.307.532	0.206574466893942	0.238440550894656	0.866356272533556	0.386294815788267	0.705997449539328	lysophosphatidylcholine acyltransferase 2b					
ENSRNOG00000055858	Myb	232.108.840.749.926	0.526051921921456	-0.926722892704864	0.737809518860708	-125.604.626.806.099	0.209099195524686	NA	MYB proto-oncogene	 transcription factor				
ENSRNOG00000055860	Arl8b	135.690.685.104.145	0.93665637860055	-0.0944082164921944	0.0632266367997749	-149.317.156.930.495	0.135392282160874	0.46670072444835	ADP-ribosylation factor like GTPase 8B					
ENSRNOG00000055886	NA	100.576.473.600.778	130.052.386.629.993	0.37909287484924	0.265990984616386	142.520.948.744.173	0.154096654663924	0.488152920295067	NA					
ENSRNOG00000055911	LOC100361259	411.139.231.577.494	0.847354665675562	-0.238962149752466	0.16793429475836	-142.295.026.811.711	0.154750572504699	0.488580562664264	60S ribosomal protein L13-like					
ENSRNOG00000055915	ago-01	394.718.263.698.384	102.583.149.039.974	0.036793764150834	0.082566508616523	0.445625772087823	0.655867590969358	0.868088526627544	argonaute RISC component 1					
ENSRNOG00000055917	Trim27	120.733.400.580.323	108.019.453.458.226	0.111291153873739	0.075553148871377	147.301.807.451.074	0.140746162175721	0.471176691365842	tripartite motif-containing 27					
ENSRNOG00000055925	Zc3h7b	210.990.390.161.652	0.862116270187205	-0.214045641918002	0.141819422735081	-150.928.298.670.232	0.131226480585183	0.460321298166742	zinc finger CCCH-type containing 7B					
ENSRNOG00000055933	Kdf1	124.214.308.314.199	0.279728078417206	-183.790.301.962.129	125.709.331.506.344	-14.620.259.272.706	0.143734105126229	NA	keratinocyte differentiation factor 1					
ENSRNOG00000055934	Dmkn	377.226.233.023.537	0.712515639102182	-0.489006414466414	0.41206076719844	-118.673.373.782.008	0.235332662860141	0.583609196493462	dermokine					
ENSRNOG00000055936	Trnp1	220.351.390.967.663	0.989786601818744	-0.0148105814968342	0.0978995633470272	-0.151283427530057	0.87975214173169	0.961884921084889	TMF1-regulated nuclear protein 1					
ENSRNOG00000055939	Zcchc18	119.714.972.599.964	114.987.214.312.161	0.201473453570354	0.118274051577269	170.344.594.510.428	0.0884846457187269	0.389099722678601	zinc finger	 CCHC domain containing 18				
ENSRNOG00000055942	Rpl6-ps6	661.122.842.655.459	0.830610006316768	-0.26775684294572	0.107711289404997	-248.587.538.432.437	0.0129233210279259	0.170403218696794	ribosomal protein L6	 pseudogene 6				
ENSRNOG00000055962	Bgn	508.108.836.417.361	0.684000572347666	-0.547930562579123	0.163392049343547	-33.534.713.884.826	0.000798046641597596	0.0446715314441734	biglycan					
